Año,Mes,Lote,Residuo,Distrito,Nombre distrito,Total,ID
2024,Enero,1,Cama De Caballo,9,Moncloa - Aravaca,162.485,2024-Enero-9-1-Cama De Caballo
2024,Enero,1,Carton Comercial,1,Centro,265.06,2024-Enero-1-1-Carton Comercial
2024,Enero,1,Carton Comercial,6,Tetuan,70.82,2024-Enero-6-1-Carton Comercial
2024,Enero,1,Carton Comercial,7,Chamberi,110.28,2024-Enero-7-1-Carton Comercial
2024,Enero,1,Carton Comercial,8,Fuencarral - El Pardo,30.72,2024-Enero-8-1-Carton Comercial
2024,Enero,1,Carton Comercial,10,Latina,34.93,2024-Enero-10-1-Carton Comercial
2024,Enero,1,Clinicos,1,Centro,184.54,2024-Enero-1-1-Clinicos
2024,Enero,1,Clinicos,6,Tetuan,14.46,2024-Enero-6-1-Clinicos
2024,Enero,1,Clinicos,8,Fuencarral - El Pardo,331.92,2024-Enero-8-1-Clinicos
2024,Enero,1,Clinicos,9,Moncloa - Aravaca,251.62,2024-Enero-9-1-Clinicos
2024,Enero,1,Clinicos,10,Latina,37.98,2024-Enero-10-1-Clinicos
2024,Enero,1,Envases,1,Centro,311.48,2024-Enero-1-1-Envases
2024,Enero,1,Envases,6,Tetuan,496.54,2024-Enero-6-1-Envases
2024,Enero,1,Envases,7,Chamberi,512.06,2024-Enero-7-1-Envases
2024,Enero,1,Envases,8,Fuencarral - El Pardo,778,2024-Enero-8-1-Envases
2024,Enero,1,Envases,9,Moncloa - Aravaca,473.4,2024-Enero-9-1-Envases
2024,Enero,1,Envases,10,Latina,767.2,2024-Enero-10-1-Envases
2024,Enero,1,Organica,1,Centro,2048.62,2024-Enero-1-1-Organica
2024,Enero,1,Organica,6,Tetuan,1078.58,2024-Enero-6-1-Organica
2024,Enero,1,Organica,7,Chamberi,1164.26,2024-Enero-7-1-Organica
2024,Enero,1,Organica,8,Fuencarral - El Pardo,1721.68,2024-Enero-8-1-Organica
2024,Enero,1,Organica,9,Moncloa - Aravaca,1169.16,2024-Enero-9-1-Organica
2024,Enero,1,Organica,10,Latina,1480.38,2024-Enero-10-1-Organica
2024,Enero,1,Papel-carton,1,Centro,502.54,2024-Enero-1-1-Papel-carton
2024,Enero,1,Papel-carton,6,Tetuan,422.58,2024-Enero-6-1-Papel-carton
2024,Enero,1,Papel-carton,7,Chamberi,305.26,2024-Enero-7-1-Papel-carton
2024,Enero,1,Papel-carton,8,Fuencarral - El Pardo,740.12,2024-Enero-8-1-Papel-carton
2024,Enero,1,Papel-carton,9,Moncloa - Aravaca,323.2,2024-Enero-9-1-Papel-carton
2024,Enero,1,Papel-carton,10,Latina,387.08,2024-Enero-10-1-Papel-carton
2024,Enero,1,Pilas,1,Centro,0.114028502,2024-Enero-1-1-Pilas
2024,Enero,1,Pilas,6,Tetuan,0.132731692,2024-Enero-6-1-Pilas
2024,Enero,1,Pilas,7,Chamberi,0.088809695,2024-Enero-7-1-Pilas
2024,Enero,1,Pilas,8,Fuencarral - El Pardo,0.137083935,2024-Enero-8-1-Pilas
2024,Enero,1,Pilas,9,Moncloa - Aravaca,0.087970649,2024-Enero-9-1-Pilas
2024,Enero,1,Pilas,10,Latina,0.159938038,2024-Enero-10-1-Pilas
2024,Enero,1,Puntos Limpios,8,Fuencarral - El Pardo,148.1,2024-Enero-8-1-Puntos Limpios
2024,Enero,1,Puntos Limpios,9,Moncloa - Aravaca,52.8,2024-Enero-9-1-Puntos Limpios
2024,Enero,1,Puntos Limpios,10,Latina,127.98,2024-Enero-10-1-Puntos Limpios
2024,Enero,1,Rcd,1,Centro,132.47,2024-Enero-1-1-Rcd
2024,Enero,1,Rcd,6,Tetuan,37.89,2024-Enero-6-1-Rcd
2024,Enero,1,Rcd,7,Chamberi,50.76,2024-Enero-7-1-Rcd
2024,Enero,1,Rcd,8,Fuencarral - El Pardo,114.235,2024-Enero-8-1-Rcd
2024,Enero,1,Rcd,9,Moncloa - Aravaca,63.11,2024-Enero-9-1-Rcd
2024,Enero,1,Rcd,10,Latina,45.02,2024-Enero-10-1-Rcd
2024,Enero,1,Resto,1,Centro,3269.58,2024-Enero-1-1-Resto
2024,Enero,1,Resto,6,Tetuan,2254.18,2024-Enero-6-1-Resto
2024,Enero,1,Resto,7,Chamberi,1718.48,2024-Enero-7-1-Resto
2024,Enero,1,Resto,8,Fuencarral - El Pardo,3206.3,2024-Enero-8-1-Resto
2024,Enero,1,Resto,9,Moncloa - Aravaca,2087.24,2024-Enero-9-1-Resto
2024,Enero,1,Resto,10,Latina,3101.58,2024-Enero-10-1-Resto
2024,Enero,1,Ropa,1,Centro,19.75,2024-Enero-1-1-Ropa
2024,Enero,1,Ropa,6,Tetuan,11.395,2024-Enero-6-1-Ropa
2024,Enero,1,Ropa,7,Chamberi,23.15,2024-Enero-7-1-Ropa
2024,Enero,1,Ropa,8,Fuencarral - El Pardo,15.88,2024-Enero-8-1-Ropa
2024,Enero,1,Ropa,9,Moncloa - Aravaca,11.205,2024-Enero-9-1-Ropa
2024,Enero,1,Ropa,10,Latina,27.885,2024-Enero-10-1-Ropa
2024,Enero,1,Vidrio,1,Centro,659.36,2024-Enero-1-1-Vidrio
2024,Enero,1,Vidrio,6,Tetuan,343.08,2024-Enero-6-1-Vidrio
2024,Enero,1,Vidrio,7,Chamberi,350.4,2024-Enero-7-1-Vidrio
2024,Enero,1,Vidrio,8,Fuencarral - El Pardo,254.8,2024-Enero-8-1-Vidrio
2024,Enero,1,Vidrio,9,Moncloa - Aravaca,354.42,2024-Enero-9-1-Vidrio
2024,Enero,1,Vidrio,10,Latina,281.54,2024-Enero-10-1-Vidrio
2024,Enero,1,Vidrio Comercial,1,Centro,113.18,2024-Enero-1-1-Vidrio Comercial
2024,Enero,2,Carton Comercial,3,Retiro,48.26,2024-Enero-3-2-Carton Comercial
2024,Enero,2,Carton Comercial,4,Salamanca,64.48,2024-Enero-4-2-Carton Comercial
2024,Enero,2,Carton Comercial,5,Chamartin,78.3,2024-Enero-5-2-Carton Comercial
2024,Enero,2,Carton Comercial,14,Moratalaz,29.78,2024-Enero-14-2-Carton Comercial
2024,Enero,2,Carton Comercial,15,Ciudad Lineal,50.52,2024-Enero-15-2-Carton Comercial
2024,Enero,2,Carton Comercial,16,Hortaleza,55.02,2024-Enero-16-2-Carton Comercial
2024,Enero,2,Carton Comercial,19,Vicalvaro,27.82,2024-Enero-19-2-Carton Comercial
2024,Enero,2,Carton Comercial,21,Barajas,34.98,2024-Enero-21-2-Carton Comercial
2024,Enero,2,Clinicos,3,Retiro,202.62,2024-Enero-3-2-Clinicos
2024,Enero,2,Clinicos,4,Salamanca,124.08,2024-Enero-4-2-Clinicos
2024,Enero,2,Clinicos,15,Ciudad Lineal,138.98,2024-Enero-15-2-Clinicos
2024,Enero,2,Envases,3,Retiro,367.94,2024-Enero-3-2-Envases
2024,Enero,2,Envases,4,Salamanca,527.82,2024-Enero-4-2-Envases
2024,Enero,2,Envases,5,Chamartin,497.14,2024-Enero-5-2-Envases
2024,Enero,2,Envases,14,Moratalaz,296.7,2024-Enero-14-2-Envases
2024,Enero,2,Envases,15,Ciudad Lineal,791.58,2024-Enero-15-2-Envases
2024,Enero,2,Envases,16,Hortaleza,703.5,2024-Enero-16-2-Envases
2024,Enero,2,Envases,19,Vicalvaro,300.62,2024-Enero-19-2-Envases
2024,Enero,2,Envases,20,San Blas - Canillejas,546.02,2024-Enero-20-2-Envases
2024,Enero,2,Envases,21,Barajas,187.9,2024-Enero-21-2-Envases
2024,Enero,2,Organica,3,Retiro,937.74,2024-Enero-3-2-Organica
2024,Enero,2,Organica,4,Salamanca,1612.26,2024-Enero-4-2-Organica
2024,Enero,2,Organica,5,Chamartin,1323.16,2024-Enero-5-2-Organica
2024,Enero,2,Organica,14,Moratalaz,319.4,2024-Enero-14-2-Organica
2024,Enero,2,Organica,15,Ciudad Lineal,1098.8,2024-Enero-15-2-Organica
2024,Enero,2,Organica,16,Hortaleza,1171.5,2024-Enero-16-2-Organica
2024,Enero,2,Organica,19,Vicalvaro,833.68,2024-Enero-19-2-Organica
2024,Enero,2,Organica,20,San Blas - Canillejas,1044.72,2024-Enero-20-2-Organica
2024,Enero,2,Organica,21,Barajas,537.42,2024-Enero-21-2-Organica
2024,Enero,2,Papel-carton,3,Retiro,292.22,2024-Enero-3-2-Papel-carton
2024,Enero,2,Papel-carton,4,Salamanca,663.06,2024-Enero-4-2-Papel-carton
2024,Enero,2,Papel-carton,5,Chamartin,349.64,2024-Enero-5-2-Papel-carton
2024,Enero,2,Papel-carton,14,Moratalaz,237.08,2024-Enero-14-2-Papel-carton
2024,Enero,2,Papel-carton,15,Ciudad Lineal,352.48,2024-Enero-15-2-Papel-carton
2024,Enero,2,Papel-carton,16,Hortaleza,471.86,2024-Enero-16-2-Papel-carton
2024,Enero,2,Papel-carton,19,Vicalvaro,90.84,2024-Enero-19-2-Papel-carton
2024,Enero,2,Papel-carton,20,San Blas - Canillejas,394.1,2024-Enero-20-2-Papel-carton
2024,Enero,2,Papel-carton,21,Barajas,119.92,2024-Enero-21-2-Papel-carton
2024,Enero,2,Pilas,3,Retiro,0.040263253,2024-Enero-3-2-Pilas
2024,Enero,2,Pilas,4,Salamanca,0.102171421,2024-Enero-4-2-Pilas
2024,Enero,2,Pilas,5,Chamartin,0.107653111,2024-Enero-5-2-Pilas
2024,Enero,2,Pilas,14,Moratalaz,0.05265839,2024-Enero-14-2-Pilas
2024,Enero,2,Pilas,15,Ciudad Lineal,0.09518265,2024-Enero-15-2-Pilas
2024,Enero,2,Pilas,16,Hortaleza,0.185081267,2024-Enero-16-2-Pilas
2024,Enero,2,Pilas,19,Vicalvaro,0.079195015,2024-Enero-19-2-Pilas
2024,Enero,2,Pilas,20,San Blas - Canillejas,0.08610975,2024-Enero-20-2-Pilas
2024,Enero,2,Pilas,21,Barajas,0.086694407,2024-Enero-21-2-Pilas
2024,Enero,2,Puntos Limpios,3,Retiro,2.2,2024-Enero-3-2-Puntos Limpios
2024,Enero,2,Puntos Limpios,5,Chamartin,114.8,2024-Enero-5-2-Puntos Limpios
2024,Enero,2,Puntos Limpios,14,Moratalaz,55.68,2024-Enero-14-2-Puntos Limpios
2024,Enero,2,Puntos Limpios,15,Ciudad Lineal,67.86,2024-Enero-15-2-Puntos Limpios
2024,Enero,2,Puntos Limpios,16,Hortaleza,73.04,2024-Enero-16-2-Puntos Limpios
2024,Enero,2,Puntos Limpios,19,Vicalvaro,28.8,2024-Enero-19-2-Puntos Limpios
2024,Enero,2,Puntos Limpios,20,San Blas - Canillejas,76.48,2024-Enero-20-2-Puntos Limpios
2024,Enero,2,Puntos Limpios,21,Barajas,31.6,2024-Enero-21-2-Puntos Limpios
2024,Enero,2,Rcd,3,Retiro,24.48,2024-Enero-3-2-Rcd
2024,Enero,2,Rcd,4,Salamanca,79.99,2024-Enero-4-2-Rcd
2024,Enero,2,Rcd,5,Chamartin,202.95,2024-Enero-5-2-Rcd
2024,Enero,2,Rcd,14,Moratalaz,113.59,2024-Enero-14-2-Rcd
2024,Enero,2,Rcd,15,Ciudad Lineal,132.07,2024-Enero-15-2-Rcd
2024,Enero,2,Rcd,16,Hortaleza,96.56,2024-Enero-16-2-Rcd
2024,Enero,2,Rcd,19,Vicalvaro,135.6,2024-Enero-19-2-Rcd
2024,Enero,2,Rcd,20,San Blas - Canillejas,115.41,2024-Enero-20-2-Rcd
2024,Enero,2,Rcd,21,Barajas,120.68,2024-Enero-21-2-Rcd
2024,Enero,2,Resto,3,Retiro,1253.62,2024-Enero-3-2-Resto
2024,Enero,2,Resto,4,Salamanca,1669.44,2024-Enero-4-2-Resto
2024,Enero,2,Resto,5,Chamartin,1763.08,2024-Enero-5-2-Resto
2024,Enero,2,Resto,14,Moratalaz,1171.9,2024-Enero-14-2-Resto
2024,Enero,2,Resto,15,Ciudad Lineal,2809.24,2024-Enero-15-2-Resto
2024,Enero,2,Resto,16,Hortaleza,2394.26,2024-Enero-16-2-Resto
2024,Enero,2,Resto,19,Vicalvaro,1603.52,2024-Enero-19-2-Resto
2024,Enero,2,Resto,20,San Blas - Canillejas,2228.54,2024-Enero-20-2-Resto
2024,Enero,2,Resto,21,Barajas,850.42,2024-Enero-21-2-Resto
2024,Enero,2,Ropa,3,Retiro,2.29,2024-Enero-3-2-Ropa
2024,Enero,2,Ropa,4,Salamanca,10.01,2024-Enero-4-2-Ropa
2024,Enero,2,Ropa,5,Chamartin,17.9,2024-Enero-5-2-Ropa
2024,Enero,2,Ropa,14,Moratalaz,5.37,2024-Enero-14-2-Ropa
2024,Enero,2,Ropa,15,Ciudad Lineal,9.53,2024-Enero-15-2-Ropa
2024,Enero,2,Ropa,16,Hortaleza,8.54,2024-Enero-16-2-Ropa
2024,Enero,2,Ropa,19,Vicalvaro,5.73,2024-Enero-19-2-Ropa
2024,Enero,2,Ropa,20,San Blas - Canillejas,11.22,2024-Enero-20-2-Ropa
2024,Enero,2,Ropa,21,Barajas,5.27,2024-Enero-21-2-Ropa
2024,Enero,2,Vidrio,3,Retiro,445.22,2024-Enero-3-2-Vidrio
2024,Enero,2,Vidrio,4,Salamanca,434.86,2024-Enero-4-2-Vidrio
2024,Enero,2,Vidrio,5,Chamartin,231.44,2024-Enero-5-2-Vidrio
2024,Enero,2,Vidrio,14,Moratalaz,285.56,2024-Enero-14-2-Vidrio
2024,Enero,2,Vidrio,15,Ciudad Lineal,194.5,2024-Enero-15-2-Vidrio
2024,Enero,2,Vidrio,16,Hortaleza,165.22,2024-Enero-16-2-Vidrio
2024,Enero,2,Vidrio,19,Vicalvaro,164.02,2024-Enero-19-2-Vidrio
2024,Enero,2,Vidrio,20,San Blas - Canillejas,203.46,2024-Enero-20-2-Vidrio
2024,Enero,2,Vidrio,21,Barajas,128.7,2024-Enero-21-2-Vidrio
2024,Enero,2,Vidrio Comercial,4,Salamanca,129.72,2024-Enero-4-2-Vidrio Comercial
2024,Enero,3,Animales Muertos,99,Sin Distrito,8.88,2024-Enero-99-3-Animales Muertos
2024,Enero,3,Carton Comercial,2,Arganzuela,37.9,2024-Enero-2-3-Carton Comercial
2024,Enero,3,Carton Comercial,11,Carabanchel,39.98,2024-Enero-11-3-Carton Comercial
2024,Enero,3,Carton Comercial,12,Usera,39.38,2024-Enero-12-3-Carton Comercial
2024,Enero,3,Carton Comercial,13,Puente De Vallecas,42.66,2024-Enero-13-3-Carton Comercial
2024,Enero,3,Carton Comercial,17,Villaverde,29.56,2024-Enero-17-3-Carton Comercial
2024,Enero,3,Carton Comercial,18,Villa De Vallecas,22.62,2024-Enero-18-3-Carton Comercial
2024,Enero,3,Clinicos,12,Usera,176.78,2024-Enero-12-3-Clinicos
2024,Enero,3,Clinicos,13,Puente De Vallecas,37.78,2024-Enero-13-3-Clinicos
2024,Enero,3,Envases,2,Arganzuela,506.78,2024-Enero-2-3-Envases
2024,Enero,3,Envases,11,Carabanchel,1073.86,2024-Enero-11-3-Envases
2024,Enero,3,Envases,12,Usera,476.02,2024-Enero-12-3-Envases
2024,Enero,3,Envases,13,Puente De Vallecas,899.14,2024-Enero-13-3-Envases
2024,Enero,3,Envases,17,Villaverde,462.98,2024-Enero-17-3-Envases
2024,Enero,3,Envases,18,Villa De Vallecas,403.02,2024-Enero-18-3-Envases
2024,Enero,3,Organica,2,Arganzuela,832.62,2024-Enero-2-3-Organica
2024,Enero,3,Organica,11,Carabanchel,1556.72,2024-Enero-11-3-Organica
2024,Enero,3,Organica,12,Usera,943.7,2024-Enero-12-3-Organica
2024,Enero,3,Organica,13,Puente De Vallecas,1425.86,2024-Enero-13-3-Organica
2024,Enero,3,Organica,17,Villaverde,1237.24,2024-Enero-17-3-Organica
2024,Enero,3,Organica,18,Villa De Vallecas,1754.14,2024-Enero-18-3-Organica
2024,Enero,3,Papel-carton,2,Arganzuela,393.02,2024-Enero-2-3-Papel-carton
2024,Enero,3,Papel-carton,11,Carabanchel,339.28,2024-Enero-11-3-Papel-carton
2024,Enero,3,Papel-carton,12,Usera,208.54,2024-Enero-12-3-Papel-carton
2024,Enero,3,Papel-carton,13,Puente De Vallecas,300.44,2024-Enero-13-3-Papel-carton
2024,Enero,3,Papel-carton,17,Villaverde,217.76,2024-Enero-17-3-Papel-carton
2024,Enero,3,Papel-carton,18,Villa De Vallecas,200.1,2024-Enero-18-3-Papel-carton
2024,Enero,3,Pilas,2,Arganzuela,0.093106637,2024-Enero-2-3-Pilas
2024,Enero,3,Pilas,11,Carabanchel,0.157690692,2024-Enero-11-3-Pilas
2024,Enero,3,Pilas,12,Usera,0.136248075,2024-Enero-12-3-Pilas
2024,Enero,3,Pilas,13,Puente De Vallecas,0.083365343,2024-Enero-13-3-Pilas
2024,Enero,3,Pilas,17,Villaverde,0.078485525,2024-Enero-17-3-Pilas
2024,Enero,3,Pilas,18,Villa De Vallecas,0.04215339,2024-Enero-18-3-Pilas
2024,Enero,3,Pilas,99,Sin Distrito,6.641,2024-Enero-99-3-Pilas
2024,Enero,3,Puntos Limpios,2,Arganzuela,61.2,2024-Enero-2-3-Puntos Limpios
2024,Enero,3,Puntos Limpios,11,Carabanchel,47.08,2024-Enero-11-3-Puntos Limpios
2024,Enero,3,Puntos Limpios,12,Usera,35.66,2024-Enero-12-3-Puntos Limpios
2024,Enero,3,Puntos Limpios,13,Puente De Vallecas,34.8,2024-Enero-13-3-Puntos Limpios
2024,Enero,3,Puntos Limpios,17,Villaverde,55.32,2024-Enero-17-3-Puntos Limpios
2024,Enero,3,Puntos Limpios,18,Villa De Vallecas,98.36,2024-Enero-18-3-Puntos Limpios
2024,Enero,3,Rcd,2,Arganzuela,32.28,2024-Enero-2-3-Rcd
2024,Enero,3,Rcd,11,Carabanchel,41.5,2024-Enero-11-3-Rcd
2024,Enero,3,Rcd,12,Usera,47.27,2024-Enero-12-3-Rcd
2024,Enero,3,Rcd,13,Puente De Vallecas,39.88,2024-Enero-13-3-Rcd
2024,Enero,3,Rcd,17,Villaverde,64.51,2024-Enero-17-3-Rcd
2024,Enero,3,Rcd,18,Villa De Vallecas,71.98,2024-Enero-18-3-Rcd
2024,Enero,3,Resto,2,Arganzuela,1588.73,2024-Enero-2-3-Resto
2024,Enero,3,Resto,11,Carabanchel,3816.8,2024-Enero-11-3-Resto
2024,Enero,3,Resto,12,Usera,1446.74,2024-Enero-12-3-Resto
2024,Enero,3,Resto,13,Puente De Vallecas,3448.98,2024-Enero-13-3-Resto
2024,Enero,3,Resto,17,Villaverde,2542.46,2024-Enero-17-3-Resto
2024,Enero,3,Resto,18,Villa De Vallecas,2474.88,2024-Enero-18-3-Resto
2024,Enero,3,Ropa,2,Arganzuela,13.305,2024-Enero-2-3-Ropa
2024,Enero,3,Ropa,11,Carabanchel,3.4,2024-Enero-11-3-Ropa
2024,Enero,3,Ropa,12,Usera,9.66,2024-Enero-12-3-Ropa
2024,Enero,3,Ropa,13,Puente De Vallecas,7.615,2024-Enero-13-3-Ropa
2024,Enero,3,Ropa,17,Villaverde,6.66,2024-Enero-17-3-Ropa
2024,Enero,3,Ropa,18,Villa De Vallecas,12.325,2024-Enero-18-3-Ropa
2024,Enero,3,Vidrio,2,Arganzuela,215.8,2024-Enero-2-3-Vidrio
2024,Enero,3,Vidrio,11,Carabanchel,269.18,2024-Enero-11-3-Vidrio
2024,Enero,3,Vidrio,12,Usera,241.12,2024-Enero-12-3-Vidrio
2024,Enero,3,Vidrio,13,Puente De Vallecas,228.62,2024-Enero-13-3-Vidrio
2024,Enero,3,Vidrio,17,Villaverde,195.54,2024-Enero-17-3-Vidrio
2024,Enero,3,Vidrio,18,Villa De Vallecas,190.56,2024-Enero-18-3-Vidrio
2024,Febrero,1,Cama De Caballo,9,Moncloa - Aravaca,128.885,2024-Febrero-9-1-Cama De Caballo
2024,Febrero,1,Carton Comercial,1,Centro,241.58,2024-Febrero-1-1-Carton Comercial
2024,Febrero,1,Carton Comercial,6,Tetuan,70.82,2024-Febrero-6-1-Carton Comercial
2024,Febrero,1,Carton Comercial,7,Chamberi,106.06,2024-Febrero-7-1-Carton Comercial
2024,Febrero,1,Carton Comercial,8,Fuencarral - El Pardo,29.24,2024-Febrero-8-1-Carton Comercial
2024,Febrero,1,Carton Comercial,10,Latina,35.42,2024-Febrero-10-1-Carton Comercial
2024,Febrero,1,Clinicos,1,Centro,185.72,2024-Febrero-1-1-Clinicos
2024,Febrero,1,Clinicos,6,Tetuan,16.32,2024-Febrero-6-1-Clinicos
2024,Febrero,1,Clinicos,8,Fuencarral - El Pardo,313.12,2024-Febrero-8-1-Clinicos
2024,Febrero,1,Clinicos,9,Moncloa - Aravaca,262.22,2024-Febrero-9-1-Clinicos
2024,Febrero,1,Clinicos,10,Latina,28.94,2024-Febrero-10-1-Clinicos
2024,Febrero,1,Envases,1,Centro,304.1,2024-Febrero-1-1-Envases
2024,Febrero,1,Envases,6,Tetuan,448.42,2024-Febrero-6-1-Envases
2024,Febrero,1,Envases,7,Chamberi,485.56,2024-Febrero-7-1-Envases
2024,Febrero,1,Envases,8,Fuencarral - El Pardo,685.08,2024-Febrero-8-1-Envases
2024,Febrero,1,Envases,9,Moncloa - Aravaca,445.76,2024-Febrero-9-1-Envases
2024,Febrero,1,Envases,10,Latina,700.88,2024-Febrero-10-1-Envases
2024,Febrero,1,Organica,1,Centro,2004.72,2024-Febrero-1-1-Organica
2024,Febrero,1,Organica,6,Tetuan,1025.18,2024-Febrero-6-1-Organica
2024,Febrero,1,Organica,7,Chamberi,1122.39,2024-Febrero-7-1-Organica
2024,Febrero,1,Organica,8,Fuencarral - El Pardo,1567.8,2024-Febrero-8-1-Organica
2024,Febrero,1,Organica,9,Moncloa - Aravaca,1114.46,2024-Febrero-9-1-Organica
2024,Febrero,1,Organica,10,Latina,1378.54,2024-Febrero-10-1-Organica
2024,Febrero,1,Papel-carton,1,Centro,491.52,2024-Febrero-1-1-Papel-carton
2024,Febrero,1,Papel-carton,6,Tetuan,396.66,2024-Febrero-6-1-Papel-carton
2024,Febrero,1,Papel-carton,7,Chamberi,276.48,2024-Febrero-7-1-Papel-carton
2024,Febrero,1,Papel-carton,8,Fuencarral - El Pardo,645.36,2024-Febrero-8-1-Papel-carton
2024,Febrero,1,Papel-carton,9,Moncloa - Aravaca,291.56,2024-Febrero-9-1-Papel-carton
2024,Febrero,1,Papel-carton,10,Latina,325.62,2024-Febrero-10-1-Papel-carton
2024,Febrero,1,Pilas,1,Centro,0.104885682,2024-Febrero-1-1-Pilas
2024,Febrero,1,Pilas,6,Tetuan,0.123640261,2024-Febrero-6-1-Pilas
2024,Febrero,1,Pilas,7,Chamberi,0.081320539,2024-Febrero-7-1-Pilas
2024,Febrero,1,Pilas,8,Fuencarral - El Pardo,0.12810343,2024-Febrero-8-1-Pilas
2024,Febrero,1,Pilas,9,Moncloa - Aravaca,0.079945646,2024-Febrero-9-1-Pilas
2024,Febrero,1,Pilas,10,Latina,0.150080947,2024-Febrero-10-1-Pilas
2024,Febrero,1,Puntos Limpios,8,Fuencarral - El Pardo,149.46,2024-Febrero-8-1-Puntos Limpios
2024,Febrero,1,Puntos Limpios,9,Moncloa - Aravaca,54.94,2024-Febrero-9-1-Puntos Limpios
2024,Febrero,1,Puntos Limpios,10,Latina,165.38,2024-Febrero-10-1-Puntos Limpios
2024,Febrero,1,Rcd,1,Centro,110.595,2024-Febrero-1-1-Rcd
2024,Febrero,1,Rcd,6,Tetuan,48.915,2024-Febrero-6-1-Rcd
2024,Febrero,1,Rcd,7,Chamberi,54.99,2024-Febrero-7-1-Rcd
2024,Febrero,1,Rcd,8,Fuencarral - El Pardo,123.78,2024-Febrero-8-1-Rcd
2024,Febrero,1,Rcd,9,Moncloa - Aravaca,70.385,2024-Febrero-9-1-Rcd
2024,Febrero,1,Rcd,10,Latina,55.725,2024-Febrero-10-1-Rcd
2024,Febrero,1,Resto,1,Centro,3108.28,2024-Febrero-1-1-Resto
2024,Febrero,1,Resto,6,Tetuan,2143.86,2024-Febrero-6-1-Resto
2024,Febrero,1,Resto,7,Chamberi,1701.62,2024-Febrero-7-1-Resto
2024,Febrero,1,Resto,8,Fuencarral - El Pardo,2932.8,2024-Febrero-8-1-Resto
2024,Febrero,1,Resto,9,Moncloa - Aravaca,1977.3,2024-Febrero-9-1-Resto
2024,Febrero,1,Resto,10,Latina,2836,2024-Febrero-10-1-Resto
2024,Febrero,1,Ropa,1,Centro,13.135,2024-Febrero-1-1-Ropa
2024,Febrero,1,Ropa,6,Tetuan,11.08,2024-Febrero-6-1-Ropa
2024,Febrero,1,Ropa,7,Chamberi,14.865,2024-Febrero-7-1-Ropa
2024,Febrero,1,Ropa,8,Fuencarral - El Pardo,12.065,2024-Febrero-8-1-Ropa
2024,Febrero,1,Ropa,9,Moncloa - Aravaca,10.875,2024-Febrero-9-1-Ropa
2024,Febrero,1,Ropa,10,Latina,23.025,2024-Febrero-10-1-Ropa
2024,Febrero,1,Vidrio,1,Centro,624.14,2024-Febrero-1-1-Vidrio
2024,Febrero,1,Vidrio,6,Tetuan,306.04,2024-Febrero-6-1-Vidrio
2024,Febrero,1,Vidrio,7,Chamberi,332.24,2024-Febrero-7-1-Vidrio
2024,Febrero,1,Vidrio,8,Fuencarral - El Pardo,235.88,2024-Febrero-8-1-Vidrio
2024,Febrero,1,Vidrio,9,Moncloa - Aravaca,336.96,2024-Febrero-9-1-Vidrio
2024,Febrero,1,Vidrio,10,Latina,232.76,2024-Febrero-10-1-Vidrio
2024,Febrero,1,Vidrio Comercial,1,Centro,114.92,2024-Febrero-1-1-Vidrio Comercial
2024,Febrero,2,Carton Comercial,3,Retiro,50.38,2024-Febrero-3-2-Carton Comercial
2024,Febrero,2,Carton Comercial,4,Salamanca,74,2024-Febrero-4-2-Carton Comercial
2024,Febrero,2,Carton Comercial,5,Chamartin,69.26,2024-Febrero-5-2-Carton Comercial
2024,Febrero,2,Carton Comercial,14,Moratalaz,31.3,2024-Febrero-14-2-Carton Comercial
2024,Febrero,2,Carton Comercial,15,Ciudad Lineal,39.88,2024-Febrero-15-2-Carton Comercial
2024,Febrero,2,Carton Comercial,16,Hortaleza,41.3,2024-Febrero-16-2-Carton Comercial
2024,Febrero,2,Carton Comercial,19,Vicalvaro,29.48,2024-Febrero-19-2-Carton Comercial
2024,Febrero,2,Carton Comercial,20,San Blas - Canillejas,1.7,2024-Febrero-20-2-Carton Comercial
2024,Febrero,2,Carton Comercial,21,Barajas,20.06,2024-Febrero-21-2-Carton Comercial
2024,Febrero,2,Clinicos,3,Retiro,182.3,2024-Febrero-3-2-Clinicos
2024,Febrero,2,Clinicos,4,Salamanca,125.52,2024-Febrero-4-2-Clinicos
2024,Febrero,2,Clinicos,15,Ciudad Lineal,139.42,2024-Febrero-15-2-Clinicos
2024,Febrero,2,Contenedores De Ropa,16,Hortaleza,0.54,2024-Febrero-16-2-Contenedores De Ropa
2024,Febrero,2,Envases,3,Retiro,329.4,2024-Febrero-3-2-Envases
2024,Febrero,2,Envases,4,Salamanca,483.24,2024-Febrero-4-2-Envases
2024,Febrero,2,Envases,5,Chamartin,469.68,2024-Febrero-5-2-Envases
2024,Febrero,2,Envases,14,Moratalaz,234.76,2024-Febrero-14-2-Envases
2024,Febrero,2,Envases,15,Ciudad Lineal,693.04,2024-Febrero-15-2-Envases
2024,Febrero,2,Envases,16,Hortaleza,634.34,2024-Febrero-16-2-Envases
2024,Febrero,2,Envases,19,Vicalvaro,304.92,2024-Febrero-19-2-Envases
2024,Febrero,2,Envases,20,San Blas - Canillejas,495.16,2024-Febrero-20-2-Envases
2024,Febrero,2,Envases,21,Barajas,147.82,2024-Febrero-21-2-Envases
2024,Febrero,2,Organica,3,Retiro,891.92,2024-Febrero-3-2-Organica
